domaine-d-escausses-prestige-2015	lec		La bouteille de 75 Cl.	5.95	-	https://www.macave.leclerc/domaine-d-escausses-prestige-2015		Sud-Ouest- Vin Rouge	AOC Gaillac	2015	Sud-Ouest- Vin Rouge	La bouteille de 75 Cl.7.93 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_escausses_2015.jpg	
chateau-candastre-2015	lec		La bouteille de 75 Cl.	3.50	-	https://www.macave.leclerc/chateau-candastre-2015		Sud-Ouest- Vin Rouge	AOC Gaillac	2016	Sud-Ouest- Vin Rouge	La bouteille de 75 Cl.4.67 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_CANDASTRE_2015.jpg	
chateau-lerez-monpezat	lec		La bouteille de 75 Cl.	9.50	-	https://www.macave.leclerc/chateau-lerez-monpezat		Sud-Ouest- Vin Rouge	AOC Cahors	2014	Sud-Ouest- Vin Rouge	La bouteille de 75 Cl.12.67 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_LEREZ_MONPEZAT_2014.jpg	
chateau-quattre-2015	lec		La bouteille de 75 Cl.	5.90	-	https://www.macave.leclerc/chateau-quattre-2015		Sud-Ouest- Vin Rouge	AOC Cahors	2015	Sud-Ouest- Vin Rouge	La bouteille de 75 Cl.7.87 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_QUATTRE_2015.jpg	
clos-des-batuts	lec		La bouteille de 75 Cl.	4.75	-	https://www.macave.leclerc/clos-des-batuts		Sud-Ouest- Vin Rouge	AOC Cahors	2015	Sud-Ouest- Vin Rouge	La bouteille de 75 Cl.6.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clos_des_batuts_2015.jpg	
grains-de-roy-2015	lec		La bouteille de 75 Cl.	7.80	-	https://www.macave.leclerc/grains-de-roy-2015		Sud-Ouest- Vin Blanc Moelleux	AOC Pacherenc du Vic-Bilh	2015	Sud-Ouest- Vin Blanc Moelleux	La bouteille de 75 Cl.10.4 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/r/grains_de_roy_2014.jpg	
chateau-haut-theulet-2013	lec		La bouteille de 75 Cl.	7.90	-	https://www.macave.leclerc/chateau-haut-theulet-2013		Sud-Ouest- Vin Blanc Moelleux	AOC Monbazillac	2013	Sud-Ouest- Vin Blanc Moelleux	La bouteille de 75 Cl.10.53 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_HAUT_THEULET_2013.jpg	
domaine-cauhape-les-vignes-de-silene	lec		La bouteille de 75 Cl.	7.50	-	https://www.macave.leclerc/domaine-cauhape-les-vignes-de-silene		Sud-Ouest- Vin Blanc	AOC Jurançon	2015	Sud-Ouest- Vin Blanc	La bouteille de 75 Cl.10 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_cauhape_vignes_de_silene_2015.jpg	
chateau-de-rousse-reve-d-elodie-2016	lec		La bouteille de 75 Cl.	8.90	-	https://www.macave.leclerc/chateau-de-rousse-reve-d-elodie-2016		Sud-Ouest- Vin Blanc Moelleux	AOC Jurançon	2016	Sud-Ouest- Vin Blanc Moelleux	La bouteille de 75 Cl.11.87 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_DE_ROUSSE_2016.jpg	
domaine-de-l-herre-gros-manseng	lec		La bouteille de 75 Cl.	4.50	-	https://www.macave.leclerc/domaine-de-l-herre-gros-manseng		Sud-Ouest- Vin Blanc	IGP Côtes de Gascogne	2016	Sud-Ouest- Vin Blanc	La bouteille de 75 Cl.Soit 27€ le carton 6x75 Cl6 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_herre_gros_manseng_2014.jpg	
domaine-de-l-herre-sauvignon-blanc-2015	lec		La bouteille de 75 Cl.	4.30	-	https://www.macave.leclerc/domaine-de-l-herre-sauvignon-blanc-2015		Sud-Ouest- Vin Blanc	IGP Côtes de Gascogne	2015	Sud-Ouest- Vin Blanc	La bouteille de 75 Cl.Soit 25.8€ le carton 6x75 Cl5.73 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_herre_sauvignon_2015.jpg	
petite-faiblesse	lec		La bouteille de 75 Cl.	3.50	-	https://www.macave.leclerc/petite-faiblesse		Sud-Ouest- Vin Blanc	IGP Côtes de Gascogne	2015	Sud-Ouest- Vin Blanc	La bouteille de 75 Cl.Soit 21€ le carton 6x75 Cl4.67 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/e/petite_faiblesse.jpg	
domaine-du-haut-perron-2014	lec		La bouteille de 75 Cl.	9.90	-	https://www.macave.leclerc/domaine-du-haut-perron-2014		Loire- Vin Blanc	AOC Touraine Chenonceaux	2014	Loire- Vin Blanc	La bouteille de 75 Cl.13.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_haut_perron_chenonceaux_blanc.jpg	
vincent-ricard-le	lec		La bouteille de 75 Cl.	25.00	-	https://www.macave.leclerc/vincent-ricard-le		Loire- Vin Blanc	AOC Touraine	2013	Loire- Vin Blanc	La bouteille de 75 Cl.33.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/n/INTERROGATION.jpg	
les-trois-chenes	lec		La bouteille de 75 Cl.	10.75	-	https://www.macave.leclerc/les-trois-chenes		Loire- Vin Blanc	AOC Touraine	2015	Loire- Vin Blanc	La bouteille de 75 Cl.14.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/L/E/LES_TROIS_CHENES.jpg	
domaine-roblin-grande-vallee-2015	lec		La bouteille de 75 Cl.	12.90	-	https://www.macave.leclerc/domaine-roblin-grande-vallee-2015		Loire- Vin Blanc	AOC Sancerre	2015	Loire- Vin Blanc	La bouteille de 75 Cl.17.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_roblin_grande_vallee_blanc_2015.jpg	
domaine-jean-max-roger-les-caillottes	lec		La bouteille de 75 Cl.	11.95	-	https://www.macave.leclerc/domaine-jean-max-roger-les-caillottes		Loire- Vin Blanc	AOC Sancerre	2015	Loire- Vin Blanc	La bouteille de 75 Cl.Soit 71.7€ le carton 6x75 Cl15.93 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/o/DOMAINE_JEAN_MAX_ROGER_CAILLOTTES_2015.jpg	
domaine-carlin-pinson-2016	lec		La bouteille de 75 Cl.	11.50	-	https://www.macave.leclerc/domaine-carlin-pinson-2016		Loire- Vin Blanc	AOC Sancerre	2016	Loire- Vin Blanc	La bouteille de 75 Cl.15.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/O/DOMAINE_CARLIN_PINSON_TRADITION.jpg	
alain-girard-et-fils-2015	lec		La bouteille de 75 Cl.	10.90	-	https://www.macave.leclerc/alain-girard-et-fils-2015		Loire- Vin Blanc	AOC Sancerre	2015	Loire- Vin Blanc	La bouteille de 75 Cl.14.53 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/A/L/ALAIN_GIRARD_SANCERRE.jpg	
domaine-michel-cordaillat	lec		La bouteille de 75 Cl.	9.70 8.25	-	https://www.macave.leclerc/domaine-michel-cordaillat		Loire- Vin Blanc	AOC Reuilly	2015	Loire- Vin Blanc	La bouteille de 75 Cl.11 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/o/DOMAINE_MICHEL_CORDAILLAT_LES_SABLES.jpg	
domaine-de-la-brosse	lec		La bouteille de 75 Cl.	8.50	-	https://www.macave.leclerc/domaine-de-la-brosse		Loire- Vin Blanc	AOC Quincy	2015	Loire- Vin Blanc	La bouteille de 75 Cl.11.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/o/DOMAINE_DE_LA_BROSSE_QUINCY_2015.jpg	
domaine-jean-max-roger-pouilly-fume-2015	lec		La bouteille de 75 Cl.	11.95	-	https://www.macave.leclerc/domaine-jean-max-roger-pouilly-fume-2015		Loire- Vin Blanc	AOC Pouilly-Fumé	2015	Loire- Vin Blanc	La bouteille de 75 Cl.Soit 71.7€ le carton 6x75 Cl15.93 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/o/DOMAINE_JEAN_MAX_ROGER_ALOUETTES_2015.jpg	
domaine-salmon	lec		La bouteille de 75 Cl.	4.50	-	https://www.macave.leclerc/domaine-salmon		Loire- Vin Blanc	AOC Muscadet Sèvre et Maine sur Lie	2015	Loire- Vin Blanc	La bouteille de 75 Cl.6 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/o/DOMAINE_SALMON_MUSCADET_VIEILLES_VIGNES.jpg	
grand-fief	lec		La bouteille de 75 Cl.	3.80	-	https://www.macave.leclerc/grand-fief		Loire- Vin Blanc	AOC Muscadet Sèvre et Maine sur Lie	2015	Loire- Vin Blanc	La bouteille de 75 Cl.Soit 22.8€ le carton 6x75 Cl5.07 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/G/R/GRAND_FIEF_MUSCADET_2015.jpg	
domaine-jean-max-roger-menetou-salon-2014	lec		La bouteille de 75 Cl.	11.50	-	https://www.macave.leclerc/domaine-jean-max-roger-menetou-salon-2014		Loire- Vin Blanc	AOC Menetou-Salon	2014	Loire- Vin Blanc	La bouteille de 75 Cl.Soit 69€ le carton 6x75 Cl15.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/o/DOMAINE_JEAN_MAX_ROGER_CHARNAY_2014.jpg	
vignoble-de-la-fresnaye-halbert-coteaux-du-layon-saint-aubin	lec		La bouteille de 75 Cl.	7.50	-	https://www.macave.leclerc/vignoble-de-la-fresnaye-halbert-coteaux-du-layon-saint-aubin		Loire- Vin Blanc Moelleux	AOC Coteaux du Layon - Saint Aubin	2015	Loire- Vin Blanc Moelleux	La bouteille de 75 Cl.10 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/i/VIGNOBLE_FRESNAYE_SAINT_AUBIN.jpg	
domaine-des-deux-vallees-2015	lec		La bouteille de 75 Cl.	7.50	-	https://www.macave.leclerc/domaine-des-deux-vallees-2015		Loire- Vin Blanc Moelleux	AOC Coteaux du Layon	2015	Loire- Vin Blanc Moelleux	La bouteille de 75 Cl.10 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/D/o/DOMAINE_DES_DEUX_VALLEES_LES_JUSTICES_2015.jpg	
vignoble-de-la-fresnaye-halbert-coteaux-du-layon	lec		La bouteille de 75 Cl.	6.50	-	https://www.macave.leclerc/vignoble-de-la-fresnaye-halbert-coteaux-du-layon		Loire- Vin Blanc Moelleux	AOC Coteaux du Layon	2015	Loire- Vin Blanc Moelleux	La bouteille de 75 Cl.8.67 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/i/VIGNOBLE_FRESNAYE_COTEAUX_LAYON.jpg	
madame-veuve-point-pommard-1ercru	lec		La bouteille de 75 Cl.	49.95	-	https://www.macave.leclerc/madame-veuve-point-pommard-1ercru		Bourgogne- Vin Rouge	AOC Pommard 1er Cru	2015	Bourgogne- Vin Rouge	La bouteille de 75 Cl.66.6 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/madame-veuve-point-pommard-1er-cru---visuel-bouteille.jpg	
madame-veuve-point-rully-2015	lec		La bouteille de 75 Cl.	15.95	-	https://www.macave.leclerc/madame-veuve-point-rully-2015		Bourgogne- Vin Blanc	AOC Rully	2015	Bourgogne- Vin Blanc	La bouteille de 75 Cl.21.27 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/madame-veuve-point-rully---visuel-bouteille.jpg	
domaine-christophe-cordier-terroirs-rares	lec		La bouteille de 75 Cl.	17.90	-	https://www.macave.leclerc/domaine-christophe-cordier-terroirs-rares		Bordeaux- Vin Blanc	AOC Pouilly-Fuissé	2016	Bordeaux- Vin Blanc	La bouteille de 75 Cl.23.87 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/christophe-cordier-pouilly-fuiss_---visuel-bouteille.jpg	
chateau-de-la-maltroye	lec		La bouteille de 75 Cl.	26.90	-	https://www.macave.leclerc/chateau-de-la-maltroye		Bourgogne- Vin Rouge	AOC Chassagne-Montrachet	2012	Bourgogne- Vin Rouge	La bouteille de 75 Cl.35.87 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/h/ch_teau-de-la-maltroye---visuel-bouteille.jpg	
nicolas-feuillatte-grande-reserve-sceau-x-ploration	lec		La bouteille de 75 Cl.	21.50	-	https://www.macave.leclerc/nicolas-feuillatte-grande-reserve-sceau-x-ploration		Champagne- Champagne Brut		#	Champagne- Champagne Brut	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/n/i/nicolas-feuillatte-grande-reserve-_-sceau-403x471.jpg	
louis-violland-maranges-150cl	lec		Le magnum de 150 Cl.	29.90	-	https://www.macave.leclerc/louis-violland-maranges-150cl		Bourgogne- Vin Rouge		2015	Bourgogne- Vin Rouge	Le magnum de 150 Cl.19.93 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/louis-violland-maranges---visuel-bouteille.jpg	
cave-des-grands-crus-blancs-150cl	lec		Le magnum de 150 Cl.	19.99	-	https://www.macave.leclerc/cave-des-grands-crus-blancs-150cl		Bourgogne- Vin Blanc	AOC Pouilly-Loché	2015	Bourgogne- Vin Blanc	Le magnum de 150 Cl.13.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/cave_des_grands_crus_blancs_pouilly_loche_2015.jpg	
domaine-levron-vincenot-clos-des-varennes	lec		La bouteille de 75 Cl.	7.50	-	https://www.macave.leclerc/domaine-levron-vincenot-clos-des-varennes		Loire- Vin Rouge	AOC Saumur Champigny	2016	Loire- Vin Rouge	La bouteille de 75 Cl.10 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine-levron-_-vincenot.jpg	
domaine-roc-folassiere-m-chapoutier-blanc-2015	lec		La bouteille de 75 Cl.	7.50 6.38	-	https://www.macave.leclerc/domaine-roc-folassiere-m-chapoutier-blanc-2015		Rhône- Vin Blanc	AOC Côtes du Rhône	2016	Rhône- Vin Blanc	La bouteille de 75 Cl.Soit 38.28€ le carton 6x75 Cl8.51 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine-roc-folassi_re-blanc-2015---visuel-bouteille.jpg	
domaine-roc-folassiere-m-chapoutier-rouge-2015	lec		La bouteille de 75 Cl.	7.50	-	https://www.macave.leclerc/domaine-roc-folassiere-m-chapoutier-rouge-2015		Rhône- Vin Rouge	AOC Côtes du Rhône	2015	Rhône- Vin Rouge	La bouteille de 75 Cl.10 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine-roc-folassi_re-rouge-2015---visuel-bouteille.jpg	
m-chapoutier-schistes-d-agrumes	lec		La bouteille de 75 Cl.	31.95	-	https://www.macave.leclerc/m-chapoutier-schistes-d-agrumes		Rhône- Vin Blanc	AOC Condrieu	2012	Rhône- Vin Blanc	La bouteille de 75 Cl.42.6 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/_/m.chapoutier-condrieu---visuel-bouteille.jpg	
m-chapoutier-cornas-2012	lec		La bouteille de 75 Cl.	27.50	-	https://www.macave.leclerc/m-chapoutier-cornas-2012		Rhône- Vin Rouge	AOC Cornas	2012	Rhône- Vin Rouge	La bouteille de 75 Cl.36.67 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/_/m.chapoutier-cornas---visuel-bouteille.jpg	
m-chapoutier-hermitage-rouge-2014	lec		La bouteille de 75 Cl.	42.95	-	https://www.macave.leclerc/m-chapoutier-hermitage-rouge-2014		Rhône- Vin Rouge	AOC Hermitage	2014	Rhône- Vin Rouge	La bouteille de 75 Cl.57.27 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/_/m.chapoutier-hermitage-rouge-2014---visuel-bouteille.jpg	
coffret-chanoine-freres-reserve-privee-2-flutes-offertes	lec		La bouteille de 75 Cl.	17.50	-	https://www.macave.leclerc/coffret-chanoine-freres-reserve-privee-2-flutes-offertes		Champagne- Champagne Brut		#	Champagne- Champagne Brut	La bouteille de 75 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/h/d/hd---coffret-bouteille-chanoine-brut---1mo.jpg	
coffret-chanoine-freres-reserve-privee-2-flutes-offertes-rose	lec		La bouteille de 75 Cl.	17.50	-	https://www.macave.leclerc/coffret-chanoine-freres-reserve-privee-2-flutes-offertes-rose		Champagne- Champagne Brut		#	Champagne- Champagne Brut	La bouteille de 75 Cl.23.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/d/md---coffret-bouteille-chanoine-ros_2fl_tes---1mo.jpg	
caisse-decouverte-2012	lec		La bouteille de 37,5 Cl.	89.00	-	https://www.macave.leclerc/caisse-decouverte-2012		Bordeaux		2012	Bordeaux	La bouteille de 37,5 Cl.237.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/caisse-bois-6-demi-btle-2012.jpg	
e-guigal-condrieu-2015	lec		La bouteille de 75 Cl.	36.50	-	https://www.macave.leclerc/e-guigal-condrieu-2015		Rhône- Vin Blanc	AOC Condrieu	2015	Rhône- Vin Blanc	La bouteille de 75 Cl.48.67 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/e/_/e_guigal_saint_joseph_2014_1.jpg	
louis-chavy-rully-2014	lec		La bouteille de 75 Cl.	11.50	-	https://www.macave.leclerc/louis-chavy-rully-2014		Bourgogne- Vin Rouge	AOC Rully	2014	Bourgogne- Vin Rouge	La bouteille de 75 Cl.15.33 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/l/o/louis-chavy---visuel-bouteille.jpg	
clos-san-quilico-2013	lec		La bouteille de 75 Cl.	8.90	-	https://www.macave.leclerc/clos-san-quilico-2013		Corse- Vin Rouge	AOC Patrimonio	2013	Corse- Vin Rouge	La bouteille de 75 Cl.11.87 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/l/clos_san_quilico_1.jpg	
domaine-casabianca	lec		Le Bag in Box de 300 Cl.	16.90	-	https://www.macave.leclerc/domaine-casabianca		Corse- Vin Rouge	AOP Corse	#	Corse- Vin Rouge	Le Bag in Box de 300 Cl.	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_casabianca_rouge_bib.jpg	
domaine-pasqua-chardonnay	lec		La bouteille de 75 Cl.	9.90	-	https://www.macave.leclerc/domaine-pasqua-chardonnay		Corse- Vin Blanc	IGP Ile de Beauté	#	Corse- Vin Blanc	La bouteille de 75 Cl.13.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_pasqua_chardonnay.jpg	
chateau-petit-boyer-2016	lec		La bouteille de 75 Cl.	6.90	-	https://www.macave.leclerc/chateau-petit-boyer-2016		Bordeaux- Vin Rouge	AOC Blaye Côtes de Bordeaux	2016	Bordeaux- Vin Rouge	La bouteille de 75 Cl.9.2 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_PETIT_BOYER_2015.jpg	
chateau-sainte-clotilde	lec		La bouteille de 75 Cl.	4.60	-	https://www.macave.leclerc/chateau-sainte-clotilde		Bordeaux- Vin Rouge	AOC Blaye Côtes de Bordeaux	2014	Bordeaux- Vin Rouge	La bouteille de 75 Cl.Soit 27.6€ le carton 6x75 Cl6.13 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHATEAU_SAINTE_CLOTILDE_2014.jpg	
domaine-hamet-spay	lec		La bouteille de 75 Cl.	10.70	-	https://www.macave.leclerc/domaine-hamet-spay		Beaujolais- Vin Rouge	AOC Saint-Amour	2015	Beaujolais- Vin Rouge	La bouteille de 75 Cl.14.27 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_hamet_spay.jpg	
domaine-des-pierres-jf-trichard	lec		La bouteille de 75 Cl.	7.50	-	https://www.macave.leclerc/domaine-des-pierres-jf-trichard		Beaujolais- Vin Rouge	AOC Saint-Amour	2014	Beaujolais- Vin Rouge	La bouteille de 75 Cl.10 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/A/SAINT_AMOUR_GRAND_CRU_BEAUJOLAIS.jpg	
domaine-joly-3760181740160	lec		La bouteille de 75 Cl.	8.20	-	https://www.macave.leclerc/domaine-joly-3760181740160		Beaujolais- Vin Rouge	AOC Régnié	2015	Beaujolais- Vin Rouge	La bouteille de 75 Cl.10.93 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_joly_regnie.jpg	
maison-jambon-3760116763585	lec		La bouteille de 75 Cl.	10.10	-	https://www.macave.leclerc/maison-jambon-3760116763585		Beaujolais- Vin Rouge	AOC Moulin à Vent	2015	Beaujolais- Vin Rouge	La bouteille de 75 Cl.13.47 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/maison_jambon_moulin_a_vent.jpg	
domaine-joly-3760181740368	lec		La bouteille de 75 Cl.	9.30	-	https://www.macave.leclerc/domaine-joly-3760181740368		Beaujolais- Vin Rouge	AOC Juliénas	2015	Beaujolais- Vin Rouge	La bouteille de 75 Cl.12.4 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_joly_julienas.jpg	
domaine-des-chizots	lec		La bouteille de 75 Cl.	7.25	-	https://www.macave.leclerc/domaine-des-chizots		Beaujolais- Vin Rouge	AOC Fleurie	2015	Beaujolais- Vin Rouge	La bouteille de 75 Cl.9.67 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/d/o/domaine_des_chizots.jpg	
maison-jambon-3760116763554	lec		La bouteille de 75 Cl.	9.40	-	https://www.macave.leclerc/maison-jambon-3760116763554		Beaujolais- Vin Rouge	AOC Côte de Brouilly	2015	Beaujolais- Vin Rouge	La bouteille de 75 Cl.12.53 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/a/maison_jambon_brouilly.jpg	
vignerons-du-vieux-tinailler-2015	lec		La bouteille de 75 Cl.	5.85	-	https://www.macave.leclerc/vignerons-du-vieux-tinailler-2015		Beaujolais- Vin Rouge	AOC Chiroubles	2015	Beaujolais- Vin Rouge	La bouteille de 75 Cl.7.8 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/i/vignerons_du_vieux_tinailler_la_source.jpg	
domaine-des-pierres	lec		La bouteille de 75 Cl.	5.90	-	https://www.macave.leclerc/domaine-des-pierres		Beaujolais- Vin Rouge	AOC Chenas	2014	Beaujolais- Vin Rouge	La bouteille de 75 Cl.7.87 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/H/CHENAS_GRAND_CRU_BEAUJOLAIS.jpg	
les-tours-de-pierreux	lec		La bouteille de 75 Cl.	7.50	-	https://www.macave.leclerc/les-tours-de-pierreux		Beaujolais- Vin Rouge	AOC Brouilly	2015	Beaujolais- Vin Rouge	La bouteille de 75 Cl.10 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/i/tiyrs_de_pierreux_2015.jpg	
christophe-coquard-69	lec		La bouteille de 75 Cl.	4.95	-	https://www.macave.leclerc/christophe-coquard-69		Beaujolais- Vin Rouge	AOC Beaujolais Villages	2014	Beaujolais- Vin Rouge	La bouteille de 75 Cl.Soit 29.7€ le carton 6x75 Cl6.6 € / L (prix E.Leclerc)	https://www.macave.leclerc/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/C/O/COQUARD_CUVEE_69.jpg	
