18943-rivesaltes-ambre-hors-d-age-domaine-lafage	|languedoc|roussillon|rivesaltes	RIVESALTES AMBRE HORS D'AGE - DOMAINE LAFAGE	https://www.vinatis.com/18943-rivesaltes-ambre-hors-d-age-domaine-lafage	Récompensé de la meilleure note dans son appellation par la RVF, applaudi par le Guide Hachette et salué par Robert Parker, ce Rivesaltes ambré a fait l’unanimité auprès des plus grands experts !  Comment résister au charme de ce vin ambré, profond et si complexe ! Dès le premier nez, on se laisse immédiatement séduire par ses notes florales et ses nuances d’abricots secs et de café grillé. En bouche, l’équilibre parfait entre sa puissance, son velouté et ses notes gourmandes de fruits confits et de brioche est tout simplement éblouissant. Un joli souvenir de dégustation !  Voir les caractéristiques En savoir +	https://www.vinatis.com/25014-detail_default/rivesaltes-ambre-hors-d-age-domaine-lafage.png	
25524-paco-lola-follas-novas-2016	|vin blanc|espagne	PACO & LOLA - FOLLAS NOVAS 2016	https://www.vinatis.com/25524-paco-lola-follas-novas-2016	La bodega Paco & Lola veut faire des  vins  exceptionnels pour des personnes exceptionnelles ! Rien que ça...Jugez par vous même : Saveurs explosives dès la première gorgée !!!  Découvrez ce  vin espagnol  sec aux arômes vifs et intenses ! Une qualité remarquable jusqu'à sa finale, qui vous donnera forcément envie de reprendre un verre. La presse internationale a salué haut la main les vins de la bodega  Paco & Lola   pour leur pureté et leur minéralité. Un délice de fraîcheur pour vos apéritifs dinatoires réussis !  Voir les caractéristiques	https://www.vinatis.com/31056-detail_default/paco-lola-follas-novas-2016.png	
19219-meursault-1er-cru-perrieres-2013-bouchard-pere-et-fils	|vin blanc|bourgogne|meursault	MEURSAULT 1ER CRU PERRIERES 2013 - BOUCHARD PERE ET FILS	https://www.vinatis.com/19219-meursault-1er-cru-perrieres-2013-bouchard-pere-et-fils	" Croquant et ciselé... Bravo, c'est un excellent Perrières ! " - Robert Parker    A la dégustation, ce  Meursault 1er Cru  se pare d'une robe or pâle à reflets verts. Son bouquet parfumé dévoile des notes florales mariées à de subtiles notes grillées et boisées. La bouche, ample et subtile,  empreinte de fraîcheur aboutit dans une longue finale. Profitez de son délicieux bouquet en l'accompagnant sur des crustacés en sauce : délicieux !  Voir les caractéristiques	https://www.vinatis.com/22503-detail_default/meursault-1er-cru-perrieres-2013-bouchard-pere-et-fils.png	
26234-meursault-1er-cru-goutte-d-or-2015-louis-latour	|vin blanc|bourgogne|meursault	MEURSAULT 1ER CRU - GOUTTE D'OR 2015 - LOUIS LATOUR	https://www.vinatis.com/26234-meursault-1er-cru-goutte-d-or-2015-louis-latour	Découvrez l'un des meilleurs et des plus rares Meursault 1er Cru sur un  millésime  d'ores et déjà mythique !  Ce premier cru Goutte d'Or bénéficie d'une très  belle  réputation grâce notamment à sa structure souple, ample et raffinée, ses parfums intenses de pêche blanche, de prune jaune, d’amandes grillées, de miel, d’herbes et de minéral. Profitez en vite, car ce climat est très  rare  à la vente !    Voir les caractéristiques	https://www.vinatis.com/32529-detail_default/meursault-1er-cru-goutte-d-or-2015-louis-latour.png	
26179-meursault-1er-cru-les-charmes-2015-vincent-latour	|vin blanc|bourgogne|meursault	MEURSAULT 1ER CRU LES CHARMES 2015 - VINCENT LATOUR	https://www.vinatis.com/26179-meursault-1er-cru-les-charmes-2015-vincent-latour	" Un Meursault 1er Cru de grande envergure " Guide Hachette 2018  Ce Charmes 2015 est élu Coup de Cœur partout où il est dégusté… Nul doute qu’il le sera autour de votre table ! Un vin tonique et fruité en bouche, très bien structuré qu’il conviendra d’accorder avec un plateau de fruit de mer fourni ou bien une  belle  volaille de Bresse ! Une bombe en devenir et déjà une référence de l’appellation ! A découvrir absolument !  Voir les caractéristiques	https://www.vinatis.com/32286-detail_default/meursault-1er-cru-les-charmes-2015-vincent-latour.png	
25703-casa-donoso-bicentenario-gran-reserva-carmenere-2013	|vin rouge|chili	CASA DONOSO - BICENTENARIO GRAN RESERVA CARMENERE 2013	https://www.vinatis.com/25703-casa-donoso-bicentenario-gran-reserva-carmenere-2013	Un grand vin Chilien élaboré par le domaine phare de Maule Valley...Une référence incontournable à connaître ! Finesse, puissance et gourmandise à l'honneur...  Le domaine Casa Donoso, créee en 1989 au coeur historique de la vallée de Maule, nous offre des  vins  intenses, au style unique. Une terre d'exception pour un vin exceptionnel et nos sommeliers ont tous été charmés par ses saveurs. Une  belle  référence à avoir en cave et à proposer à vos invités...Surprise assurée !!!  Voir les caractéristiques	https://www.vinatis.com/31986-detail_default/casa-donoso-bicentenario-gran-reserva-carmenere-2013.png	
25550-ramos-pinto-duas-quintas-rouge-reserva-2013	|vin rouge|portugal	RAMOS PINTO - DUAS QUINTAS - ROUGE RESERVA 2013	https://www.vinatis.com/25550-ramos-pinto-duas-quintas-rouge-reserva-2013	La presse internationale a craqué : Laissez-vous tenter par la force et la complexité du Douro Supérieur du domaine  Ramos Pinto  !!!  D'une  belle  couleur  rouge  sombre, vous allez adorer les arômes puissants de mûre et de cassis, relevés par des saveurs délicatement vanillées et de fleurs d'oranger. Délectez-vous de sa finale longue, crémeuse et délicate. Pour une parfaite dégustation, accompagnez-le de plats à base de veau, de sanglier rôti ou en ragoût... Une référence en vin portugais à ne pas manquer !!!  Voir les caractéristiques	https://www.vinatis.com/31102-detail_default/ramos-pinto-duas-quintas-rouge-reserva-2013.png	
25521-cantine-teanum-otre-primitivo-2016	|vin rouge|italie	CANTINE TEANUM - OTRE PRIMITIVO 2016	https://www.vinatis.com/25521-cantine-teanum-otre-primitivo-2016	Immersion dans le Sud de l'Italie...Un concentré d'arômes au top rapport qualité/prix ! Les copains débarquent ? Vous avez le compagnon idéal pour la soirée...  Le cépage Primitivo existe dans la région des Pouilles depuis + de 2000 ans. Plus connu sous le nom de Zinfandel, il tire son nom du fait qu’il mûrit plus vite que bien d’autres variétés. Très apprécié par de nombreux oenologues en raison de son fruité intense, son rapport qualité/prix n'est plus à démontrer...Il vous suffit de l'agrémenter de pâtes en sauces pour l'apprécier en toute simplicité et gourmandise !!! Une manière simple de s'initier aux  vins italiens .  Voir les caractéristiques	https://www.vinatis.com/31049-detail_default/cantine-teanum-otre-primitivo-2016.png	
23848-michel-chapoutier-eleivera-douro-2014	|vin rouge|portugal	MICHEL CHAPOUTIER - ELEIVERA DOURO 2014	https://www.vinatis.com/23848-michel-chapoutier-eleivera-douro-2014	Une pépite du Portugal allié au savoir-faire de Michel  Chapoutier  : Un Top rapport qualité-prix qui a fait fondre tous nos sommeliers !!!  Un incontournable de la Maison Chapoutier version extremadure portuguaise : Le travail de Michel Chapoutier avec le fin gastronome du domaine José Bento Dos Santos n'a pu que donner naissance à une cuvée pleine de délicatesse, de puissance et de saveurs enivrantes...Savourez l'excellence portugaise avec un Tournedos mariné... !!!  Voir les caractéristiques	https://www.vinatis.com/28364-detail_default/michel-chapoutier-eleivera-douro-2014.png	
24634-beaune-1er-cru-clos-du-roi-2014-domaine-chanson-pere-et-fils	|vin rouge|bourgogne|beaune	BEAUNE 1ER CRU CLOS DU ROI 2014 - DOMAINE CHANSON PERE ET FILS	https://www.vinatis.com/24634-beaune-1er-cru-clos-du-roi-2014-domaine-chanson-pere-et-fils	Généreux et dense, préparez-vous à déguster un grand Beaune 1er Cru ! Une valeur sure...  Grande pureté aromatique et  fraîcheur vive caractérisent ce Beaune 1er Cru de la Maison Chanson Père et Fils. Des petits fruits rouges (groseille et framboise) sur des notes gourmandes de pain d’épices s’ouvrent au nez et se poursuivent en bouche, pleine de générosité et tout en élégance. La finale, incroyablement longue et solide, achève cette dégustation qui en appelle instantanément une autre !  Voir les caractéristiques	https://www.vinatis.com/32151-detail_default/beaune-1er-cru-clos-du-roi-2014-domaine-chanson-pere-et-fils.png	
25615-vina-sena-2015	|vin rouge|chili	VINA SENA 2015	https://www.vinatis.com/25615-vina-sena-2015	La presse est unanime : " Ce  millésime  pourrait bien être le meilleur" - R. Parker " Encore meilleur que je croyais " - James Suckling...Tout est dit, une parfaite réussite chilienne !!!  Le domaine Sena situé au coeur de la vallée de l'Aconcagua bénéfice d'un climat méditerranéen tout en culminant à 6956 mètres. Ce qui explique le fruité et la fraîcheur intense des  vins . Le premier  millésime  fût mis en bouteille en 1995 et depuis, cette cuvée n'a sans cesse d'époustoufler toute la presse internationale. Un assemblage de 5 cépages au service d'un très grand vin : Charpenté, forte densité du fruit, avec une très  belle  fraîcheur. Il montre les qualités d'un  Bordeaux  1er cru tout en gardant la typicité des vins chiliens. Plus qu'un plaisir à déguster, une extase gustative...  Voir les caractéristiques	https://www.vinatis.com/31190-detail_default/vina-sena-2015.png	
25329-cubi-les-classiques-pinot-noir-vignerons-ardechois	|cubi|rouge|rhône|ardèche	CUBI LES CLASSIQUES PINOT NOIR - VIGNERONS ARDÉCHOIS	https://www.vinatis.com/25329-cubi-les-classiques-pinot-noir-vignerons-ardechois	Un cubi d'un cépage emblématique à prix  canon  !  Voilà un vin souple et rond en bouche avec des tanins présents mais non agressifs. Sa bouche équilibrée, fraiche et fruité le rend facile à boire en toutes circonstances, on en redemande ! Pour les amateurs de pinot noir voici votre allié de tous les jours !  Voir les caractéristiques	https://www.vinatis.com/30814-detail_default/cubi-les-classiques-pinot-noir-vignerons-ardechois.png	
24715-hacienda-araucano-clos-de-lolol-blanc-2015	|vin blanc|chili	HACIENDA ARAUCANO - CLOS DE LOLOL BLANC 2015	https://www.vinatis.com/24715-hacienda-araucano-clos-de-lolol-blanc-2015	Le " Pessac-Léognan " du  Nouveau - Monde ...Une richesse aromatique des plus surprenantes ! Un très grand vin  blanc  chilien à partager.  Récompensé  millésime  après millésime, le domaine  Hacienda Araucano  de François  Lurton  nous offre un  vin blanc  chilien aux arômes délicieux et envoutants. Vous allez prendre plaisir en dégustant ce grand vin blanc riche, aux notes de citron, de fruits secs...Intensité et gourmandise à l'honneur... Belle  dégustation !  Voir les caractéristiques	https://www.vinatis.com/30675-detail_default/hacienda-araucano-clos-de-lolol-blanc-2015.png	
21939-pinot-noir-2015-gustave-lorentz	|vin rouge|alsace	PINOT NOIR 2015 - GUSTAVE LORENTZ	https://www.vinatis.com/21939-pinot-noir-2015-gustave-lorentz	Un Pinot Noir au rapport qualité-prix imbattable !  Ceux qui ont d’abord été séduits par son prix se rendront vite compte que ce Pinot Noir agréable et frais est également d’une grande générosité. Sans compter, il livre de savoureuses notes de framboises et de groseilles au nez et montre une structure ample et bien équilibrée en bouche. A faire déguster de toute urgence à vos amis autour d’un plateau de charcuterie !  Voir les caractéristiques	https://www.vinatis.com/31914-detail_default/pinot-noir-2015-gustave-lorentz.png	
25377-chateau-de-la-mulonniere-rouge-baiser-2014	|vin rouge|anjou	CHATEAU DE LA MULONNIERE - ROUGE BAISER 2014	https://www.vinatis.com/25377-chateau-de-la-mulonniere-rouge-baiser-2014	Ce  Rouge  Baiser nous a envouté...Laissez-vous séduire en douceur ! Il est à parier que ce  nouveau   millésime  va encore plaire à la presse spécialisée...  L e Château de la Mulonnière  appartenant à la Maison Saget La Perrière signe une cuvée magnifique : Ce pur Cabernet libère des notes intenses de fruits rouges. Les tannins encore un peu austères, devraient se fondre sans trop tarder et donner à ce vin rouge de Loire gourmandise et puissance !!! Un accord idéal avec un pôt au feu.  Voir les caractéristiques	https://www.vinatis.com/30776-detail_default/chateau-de-la-mulonniere-rouge-baiser-2014.png	
24138-marques-de-riscal-rueda-2016	|vin blanc|espagne	MARQUES DE RISCAL - RUEDA 2016	https://www.vinatis.com/24138-marques-de-riscal-rueda-2016	Un superbe vin  blanc  espagnol : Un cépage typique, une incroyable fraîcheur à un prix très abordable …  Appellation la plus célèbre pour les  vins blancs , ce  Rueda  va vous faire changer d'avis sur certains  vins  blancs  espagnols  parfois trop lourds, trop alcooleux ou trop boisés. Rien de cela pour le  nouveau   millésime  ! Proposez ce  vin espagnol  sans hésitez, lors de vos apéritifs et avec toutes vos salades et plateaux de fruits de mer, vos papilles vous remercieront pour la fraîcheur des fruits jaunes (pêche, fruits tropicaux) et des agrumes, ainsi que pour son intensité aromatique.  Voir les caractéristiques	https://www.vinatis.com/31126-detail_default/marques-de-riscal-rueda-2016.png	
24960-ego-bodegas-goru-el-blanco-2016	|vin blanc|espagne	EGO BODEGAS - GORU EL BLANCO 2016	https://www.vinatis.com/24960-ego-bodegas-goru-el-blanco-2016	Laissez-vous envouter par ce "Goru" : Un vin  blanc  espagnol facile à boire, conçu pour satisfaire les palais les plus délicats !  Le personnage "El Goru", figure mythique de la région de Jumilia, connue pour sa passion débordante pour les femmes, la vigne et de la vie en général, a fortement inspiré la bodega  Ego Bodegas . Sélectionné pour ses arômes de fruits jaunes et de fleurs, ce vin d'épicurien tient toutes ses promesses au moment de la dégustation : Un vin blanc espagnol juteux et gorgé de soleil, à l’image de ce Bacchus espagnol. Déposez quelques olives, de la tapenade, de la charcuterie et fromages, invitez vos meilleurs amis et avec cette bouteille, vous avez tout pour passer une superbe soirée !   Voir les caractéristiques	https://www.vinatis.com/30146-detail_default/ego-bodegas-goru-el-blanco-2016.png	
10559-rivesaltes-grande-reserve-1959-vignobles-dom-brial-france-languedocroussillon-rivesaltes-075l-	|languedoc|roussillon|rivesaltes	RIVESALTES GRANDE RESERVE 1959 - VIGNOBLES DOM BRIAL	https://www.vinatis.com/10559-rivesaltes-grande-reserve-1959-vignobles-dom-brial-france-languedocroussillon-rivesaltes-075l-	Une offre  rare  et limitée    Un vin d'exception sur un  millésime  d'exception ! Un véritable trésor élaboré, élevé et affiné avec soin, traduisant à merveille le savoir-faire vigneron. Les années en 9 sont connues pour leur excellence... Alors à ce prix là, il n'y a aucunes hésitations !  Voir les caractéristiques	https://www.vinatis.com/25818-detail_default/rivesaltes-grande-reserve-1959-vignobles-dom-brial-france-languedocroussillon-rivesaltes-075l-.png	
26173-corton-charlemagne-grand-cru-2015-alex-gambal	|vin blanc|bourgogne	CORTON CHARLEMAGNE GRAND CRU 2015 - ALEX GAMBAL	https://www.vinatis.com/26173-corton-charlemagne-grand-cru-2015-alex-gambal	Une des plus belles expressions de cette appellation mythique qu’il nous ait été donné de déguster ! Merci Mr Gambal…  Le Corton Charlemagne, rien que le nom fait rêver ! En bouche, ce  millésime  2015, de notre petit vigneron chouchou, Alex Gambal, est tout en finesse et délicatesse. Cette cuvée est ronde et généreuse sans être vulgaire, et la buvabilité est juste net et parfaite ! Un  Grand Cru   Blanc  qui fera sensation et qui s'accordera à la perfection sur des entrées fraîches ou des produits de la mer bien assaisonnés !  Voir les caractéristiques	https://www.vinatis.com/32548-detail_default/corton-charlemagne-grand-cru-2015-alex-gambal.png	
21217-vega-sicilia-unico-2008	|vin rouge|espagne	VEGA SICILIA - UNICO 2008	https://www.vinatis.com/21217-vega-sicilia-unico-2008	" Un triomphe pour ce  millésime  " - 96/100 Robert Parker.   Vega Sicilia  est plus qu'un grand domaine, c'est un véritable mythe vivant !!! Une histoire qui a commencé en 1848 et qui se poursuit d'année en année, pour offrir non pas d'excellents  vins , mais des vins vraiment sensationnels !!! 7 ans de vieillissement en fût de chêne, puis 2 ans en bouteille. Une bouche soigneuse et élégante, un potentiel de garde à la portée de très peu de vins du  monde  entier...Dégustez l'excellence d'un  vin espagnol  !!!  Voir les caractéristiques	https://www.vinatis.com/23058-detail_default/vega-sicilia-unico-2008.png	
25352-finca-bacara-time-waits-for-no-one-2015	|vin rouge|espagne	FINCA BACARA - TIME WAITS FOR NO ONE 2015	https://www.vinatis.com/25352-finca-bacara-time-waits-for-no-one-2015	Une  étiquette  CHOC : Le message : Le temps n'attend pour personne ...Profitez dès à présent de ce concentré espagnol.  Attirés tout d'abord par son étiquette anti-conformiste, nos sommeliers ont flashé pour cette bodega et la qualité de ses  vins . Jeune, dynamique et enthousiaste, elle nous a prouvé qu'elle savait faire un  vin espagnol  croquant aux arômes fruités très charmeurs. Les copains débarquent ? Vous avez la carte maîtresse pour assurer toute la soirée !   Voir les caractéristiques	https://www.vinatis.com/30750-detail_default/finca-bacara-time-waits-for-no-one-2015.png	
25279-magnum-bodegas-castano-hecula-2015	|vin rouge|espagne	MAGNUM - BODEGAS CASTANO - HECULA 2015	https://www.vinatis.com/25279-magnum-bodegas-castano-hecula-2015	Un  millésime  2015 qui va vous surprendre ! Un  étiquette  plus fun, des saveurs intenses et plus rondes que les précédents  millésimes ... La bombe espagnole 2017 à découvrir !!!   Hecula , LA référence  espagnole  qui ne déçoit jamais, prouve à  nouveau  son statut d’incontournable avec ce nouveau millésime 2015 ! Il faut dire qu’on ne peut résister longtemps a cette  belle  robe  rouge  cerise ! Au nez, les fruits et les épices se bousculent avec une harmonie et une gourmandise irrésistible. Un régal pour les papilles et un modèle d’équilibre.  Voir les caractéristiques	https://www.vinatis.com/30865-detail_default/magnum-bodegas-castano-hecula-2015.png	
24278-magnum-torres-celeste-2013	|vin rouge|espagne	MAGNUM - TORRES - CELESTE 2013	https://www.vinatis.com/24278-magnum-torres-celeste-2013	Tout est là : Fruité intense, finesse, puissance pour atteindre l'équilibre parfait ! Une  belle  signature signée par l'inimitable Miguel  Torres  !  FORMAT MAGNUM Ce  millésime  confirme la qualité du N°1 des  vins  d'appellation Ribera del Duero. Nous avons A-d-o-ré !!! Le domaine  Miguel Torres  nous offre un vin  rouge  espagnol opulent, débordant de fruits tout simplement ! Sa couleur sombre unique est le reflet du ciel nocturne d'Espagne...Un beau voyage gustatif en perspective !!  Voir les caractéristiques	https://www.vinatis.com/29123-detail_default/magnum-torres-celeste-2013.png	
10556-rivesaltes-grande-reserve-1989-vignobles-dom-brial	|languedoc|roussillon|rivesaltes	RIVESALTES GRANDE RESERVE 1989 - VIGNOBLES DOM BRIAL	https://www.vinatis.com/10556-rivesaltes-grande-reserve-1989-vignobles-dom-brial	Une offre  rare  et limitée  Un vin d'exception sur un  millésime  d'exception ! Un véritable trésor élaboré, élevé et affiné avec soin, traduisant à merveille le savoir-faire vigneron. Les années en 9 sont connues pour leur excellence... Alors à ce prix là, il n'y a aucunes hésitations !  Voir les caractéristiques	https://www.vinatis.com/25815-detail_default/rivesaltes-grande-reserve-1989-vignobles-dom-brial.png	
22076-les-darons-2015-by-jeff-carrel	|vin rouge|languedoc|roussillon	LES DARONS 2015 - BY JEFF CARREL	https://www.vinatis.com/22076-les-darons-2015-by-jeff-carrel	Un vin à couper le souffle selon Robert Parker !  Composé en majorité de raisins issus de vignes de plus de quarante ans, Les Darons (les Pères en argot) porte bien son nom ! Charmeur avec son nez fruité et épicé, équilibré et puissant, il possède des nuances légèrement toastées (bien qu’élevé en fût) qui apportent un relief et une générosité des plus appréciables. Un vin solide et sûr de lui qui s’adresse à ceux qui ont suffisamment de bouteille pour apprécier les bonnes choses de la vie !  Voir les caractéristiques	https://www.vinatis.com/24852-detail_default/les-darons-2015-by-jeff-carrel.png	
24380-baron-philippe-de-rothschild-escudo-rojo-2015	|vin rouge|chili	BARON PHILIPPE DE ROTHSCHILD - ESCUDO ROJO 2015	https://www.vinatis.com/24380-baron-philippe-de-rothschild-escudo-rojo-2015	Tout le caractère du terroir chilien associant rondeur et puissance ... Un plaisir gustatif déroutant sur un  millésime  2015 exceptionnel !!!    Escudo Rojo  se caractérise par une intense complexité aromatique, une structure équilibrée et une finale persistante. Des arômes puissants de fruits mûrs et d'épices mêlées à des notes de fruits secs et torréfiés. Il a en plus une capacité de vieillissement qui lui permet de la savourer encore quelques années. Un grand vin du Chili d’assemblage digne de ses maîtres !  Voir les caractéristiques	https://www.vinatis.com/29275-detail_default/baron-philippe-de-rothschild-escudo-rojo-2015.png	
25473-vendanges-tardives-2015-gewurztraminer-marcel-deiss	|vin blanc|alsace	VENDANGES TARDIVES 2015- GEWURZTRAMINER - MARCEL DEISS	https://www.vinatis.com/25473-vendanges-tardives-2015-gewurztraminer-marcel-deiss	La vendange tardive tant attendue !  Doté d’une  belle  robe jaune dorée qui développe des notes de fruits confits, d’œillets et d’épices, cette vendange tardive offre une magnifique structure et une agréable rondeur. En finale, des notes citronnées apportent une dernière touche de fraîcheur à ce vin puissant. Ce grand vin sera dégusté pour lui-même, et sublimera plus que jamais un foie gras poêlé !  Voir les caractéristiques	https://www.vinatis.com/30937-detail_default/vendanges-tardives-2015-gewurztraminer-marcel-deiss.png	
22177-lavradores-de-feitoria-douro-branco-2015	|vin blanc|portugal	LAVRADORES DE FEITORIA- DOURO BRANCO 2015	https://www.vinatis.com/22177-lavradores-de-feitoria-douro-branco-2015	Wine spectactor a sélectionné ce vin parmi les 12 meilleurs  vins blancs  portugais : Une manière simple et économique de s'initier aux  vins  blancs du Portugal...  Ce cépage 100 % portugais offre à cette cuvée, un équilibre parfait entre acidité et fruité. Un Douro  blanc  maîtrisé au pouvoir de séduction non négligeable...Quelques poissons grillés ou crustacés relèveront à merveille les saveurs très aromatiques de cette cuvée. A servir bien frais...Bonne dégustation !!!  Voir les caractéristiques	https://www.vinatis.com/25254-detail_default/lavradores-de-feitoria-douro-branco-2015.png	
25598-hacienda-araucano-clos-de-lolol-rouge-2013	|vin rouge|chili	HACIENDA ARAUCANO - CLOS DE LOLOL ROUGE 2013	https://www.vinatis.com/25598-hacienda-araucano-clos-de-lolol-rouge-2013	Toute l'essence même du climat de la vallée de Lolol. Un assemblage de 4 cépages pour un fruité intense et complexe ! Toute l'expression du terroir de Lolol...  Récompensé  millésime  après millésime, le domaine  Hacienda Araucano  de François  Lurton  nous offre un  vin rouge  chilien aux effluves extraordinaires. «Si j’étais un plant de vigne, je choisirais d’être planté au Chili»- François Lurton. Une occasion idéale et sans risque pour découvrir le meilleur reflet du terroir chilien ! Une chose est sûre, sa finale va vous envoûter...Préparez une  belle  entrecôte grillée pour sublimer votre palais...  Voir les caractéristiques	https://www.vinatis.com/31175-detail_default/hacienda-araucano-clos-de-lolol-rouge-2013.png	
10558-rivesaltes-grande-reserve-1969-vignobles-dom-brial	|languedoc|roussillon|rivesaltes	RIVESALTES GRANDE RESERVE 1969 - VIGNOBLES DOM BRIAL	https://www.vinatis.com/10558-rivesaltes-grande-reserve-1969-vignobles-dom-brial	Les années en 9 sont connues pour leur excellence...  Un vin d'exception sur un  millésime  d'exception ! Un véritable trésor élaboré, élevé et affiné avec soin, traduisant à merveille le savoir-faire vigneron. Alors à ce prix là, il n'y a aucune hésitation !  Voir les caractéristiques	https://www.vinatis.com/25819-detail_default/rivesaltes-grande-reserve-1969-vignobles-dom-brial.png	
26453-lavradores-de-feitora-douro-tinto-2015	|vin rouge|portugal	LAVRADORES DE FEITORA- DOURO TINTO 2015	https://www.vinatis.com/26453-lavradores-de-feitora-douro-tinto-2015	La vallée du Douro, initialement la Mecque du  porto , est devenue un Eldorado pour les  vins rouges  : Savourez un vin de qualité, corsé et bien charpenté...  Ce vin de Douro est un vin d'assemblage de 4 cépages autochtones. Découvrez  les arômes puissants de fruits très mûrs nettement mis en avant. On navigue entre élégance et une acidité bien équilibrée...On voyage tranquillement dans le Nord-Ouest du Portugal, tout en gourmandise...Laissez-vous porter et faites connaître d'autres saveurs à votre palais !  Voir les caractéristiques	https://www.vinatis.com/32344-detail_default/lavradores-de-feitora-douro-tinto-2015.png	
26632-corton-charlemagne-grand-cru-2014-domaine-des-croix	|vin blanc|bourgogne	CORTON CHARLEMAGNE GRAND CRU 2014 - DOMAINE DES CROIX	https://www.vinatis.com/26632-corton-charlemagne-grand-cru-2014-domaine-des-croix	Un délicieux et explosif Corton Charlemagne taillé pour la garde !  On ne peut que saluer le talent de David Croix ! Ce  Grand Cru  de Bourgogne est d’une délicatesse et d’une concentration incroyable. Le boisé minutieux, s’accorde parfaitement dans cette texture légèrement miellée et veloutée ! Un nectar qui vous prend le palais et on arrive plus a s’en défaire… Une véritable bombe de dégustation plaisir !  Voir les caractéristiques	https://www.vinatis.com/32781-detail_default/corton-charlemagne-grand-cru-2014-domaine-des-croix.png	
10557-rivesaltes-grande-reserve-1979-vignobles-dom-brial	|languedoc|roussillon|rivesaltes	RIVESALTES GRANDE RESERVE 1979 - VIGNOBLES DOM BRIAL	https://www.vinatis.com/10557-rivesaltes-grande-reserve-1979-vignobles-dom-brial	Une offre  rare  et limitée    Un vin d'exception sur un  millésime  d'exception ! Un véritable trésor élaboré, élevé et affiné avec soin, traduisant à merveille le savoir-faire vigneron. Les années en 9 sont connues pour leur excellence... Alors à ce prix là, il n'y a aucunes hésitations !  Voir les caractéristiques	https://www.vinatis.com/25816-detail_default/rivesaltes-grande-reserve-1979-vignobles-dom-brial.png	
23160-riesling-cuvee-frederic-emile-2008-domaine-trimbach	|vin blanc|alsace	RIESLING CUVEE FREDERIC EMILE 2008 - DOMAINE TRIMBACH	https://www.vinatis.com/23160-riesling-cuvee-frederic-emile-2008-domaine-trimbach	Non, vous ne rêvez pas ! Ce  millésime  2008 a obtenu la note très  rare  de 20/20 au Guide Bettane et Desseauve ! Un monument qui va bientôt devenir rare à la vente !  Une des cuvées phare du domaine avec le cépage  Riesling  dans sa plus  belle  expression: pureté, équilibre et profondeur. Ce vin précis et minéral est un véritable incontournable pour tous les amoureux de  vins  d'Alsace. Sa personnalité élégante et raffinée en fait un vin  blanc  d'exception pour accompagner tous vos mets les plus distingués (caviar, poissons nobles, viandes blanche d'exception,..) : une véritable merveille que les fins gourmets vont s'aracher ! "Un équilibre et une persistance magnifiques" - Guide Bettane et Desseauve  Voir les caractéristiques	https://www.vinatis.com/26834-detail_default/riesling-cuvee-frederic-emile-2008-domaine-trimbach.png	
19760-rivesaltes-primage-2012-chateau-les-pins	|vin rouge|languedoc|roussillon|rivesaltes	RIVESALTES PRIMAGE 2012 - CHATEAU LES PINS	https://www.vinatis.com/19760-rivesaltes-primage-2012-chateau-les-pins	Le Rivesaltes  rouge  indispensable pour tous les amateurs de  vins  doux naturels !  Voici un Rivesaltes intense, gorgé de soleil, aux notes prononcées de mûre sauvage. Très dense avec ses tanins présents et onctueux, Primage est un vin doux naturel de choix pour accompagner un apéritif, un foie gras poêlé ou des desserts chocolatés. Faites entrer le soleil et le fruit dans vos repas gastronomiques !  Voir les caractéristiques	https://www.vinatis.com/25833-detail_default/rivesaltes-primage-2012-chateau-les-pins.png	
19221-chevalier-montrachet-2012-bouchard-pere-et-fils	|vin blanc|bourgogne|chevalier-montrachet	CHEVALIER-MONTRACHET 2012 - BOUCHARD PERE ET FILS	https://www.vinatis.com/19221-chevalier-montrachet-2012-bouchard-pere-et-fils	Onctueux, complexe et riche... L'excellence de la Bourgogne !  Décrite dans le magazine Bourgogne Aujourd'hui comme "une cuvée d'un très haut niveau", ce  Chevalier-Montrachet  délivre un bouquet délicat et raffiné aux notes intenses d'agrumes, de fruits secs, de fleur d'oranger et d'épices marié à une délicieuse note grillée. Magnifiquement équilibré entre la richesse et la minéralité, il se révèle tout à la fois complexe et léger... L'élégance à son paroxysme !      Voir les caractéristiques	https://www.vinatis.com/24145-detail_default/chevalier-montrachet-2012-bouchard-pere-et-fils.png	
25551-ramos-pinto-duas-quintas-blanc-reserva-2014	|vin blanc|portugal	RAMOS PINTO - DUAS QUINTAS - BLANC RESERVA 2014	https://www.vinatis.com/25551-ramos-pinto-duas-quintas-blanc-reserva-2014	La presse internationale a craqué : Laissez-vous tenter par l'élégance, la gourmandise du Douro Supérieur  blanc  du domaine  Ramos Pinto  !!!  Le domaine Ramos Pinto souhaite à travers cette cuvée transmettre l'essence du Douro et son potentiel pour la production de grands  vins blancs . 3 cépages sélectionnés, un terroir exceptionnel bénéficiant de chaleur en été, et d'hiver sec et frais. Une cuvée marquée nettement par une  belle  concentration et une finale très persistante. Besoin d'un accord met-vin ? Mariez-le avec un foie gras...Jouez l'effet surprise !!!  Voir les caractéristiques	https://www.vinatis.com/31395-detail_default/ramos-pinto-duas-quintas-blanc-reserva-2014.png	
