chateau-maucaillou-2016-17447	4	Domaine :	CHÂTEAU MAUCAILLOU		
chateau-maucaillou-2016-17447	5	Millésime :	2016		
chateau-maucaillou-2016-17447	6	Couleur :	Rouge		
chateau-maucaillou-2016-17447	7	Assemblage :	Cabernet Sauvignon                                                                                    60%                                                                                                                            /                                                                                                                    Merlot                                                                                    37%                                                                                                                            /                                                                                                                    Petit Verdot                                                                                    3%		
chateau-maucaillou-2016-17447	8	Boire ou garder :	2020-2040		
les-fiefs-de-lagrange-2016-17459	1	Pays :	France		
les-fiefs-de-lagrange-2016-17459	2	Région :	Bordeaux		
les-fiefs-de-lagrange-2016-17459	3	Appellation :	Saint-Julien		
les-fiefs-de-lagrange-2016-17459	4	Domaine :	CHÂTEAU LAGRANGE		
les-fiefs-de-lagrange-2016-17459	5	Millésime :	2016		
les-fiefs-de-lagrange-2016-17459	6	Couleur :	Rouge		
les-fiefs-de-lagrange-2016-17459	7	Boire ou garder :	2020-2035		
chateau-bernadotte-2011-10530	1	Pays :	France		
chateau-bernadotte-2011-10530	2	Région :	Bordeaux		
chateau-bernadotte-2011-10530	3	Appellation :	Haut-Médoc		
chateau-bernadotte-2011-10530	4	Domaine :	CHÂTEAU BERNADOTTE		
chateau-bernadotte-2011-10530	5	Millésime :	2011		
chateau-bernadotte-2011-10530	6	Couleur :	Rouge		
chateau-bernadotte-2011-10530	7	Assemblage :	Cabernet Sauvignon                                                                                    52%                                                                                                                            /                                                                                                                    Merlot                                                                                    43%                                                                                                                            /                                                                                                                    Cabernet Franc                                                                                    3%                                                                                                                            /                                                                                                                    Petit Verdot                                                                                    2%		
chateau-bernadotte-2011-10530	8	Boire ou garder :	2015-2025		
chateau-bernadotte-2011-10530	9	Degré d'alcool :	13		
domaine-uby-doux-n-4-gros-et-petit-manseng-12642	1	Pays :	France		
domaine-uby-doux-n-4-gros-et-petit-manseng-12642	2	Région :	Sud Ouest		
domaine-uby-doux-n-4-gros-et-petit-manseng-12642	3	Appellation :	Côtes de Gascogne		
domaine-uby-doux-n-4-gros-et-petit-manseng-12642	4	Domaine :	DOMAINE UBY		
domaine-uby-doux-n-4-gros-et-petit-manseng-12642	5	Couleur :	Blanc		
domaine-uby-doux-n-4-gros-et-petit-manseng-12642	6	Assemblage :	Manseng                                                                                    100%		
domaine-uby-doux-n-4-gros-et-petit-manseng-12642	7	Boire ou garder :	Prêt à boire mais peut attendre jusqu'à 4 ans		
domaine-uby-doux-n-4-gros-et-petit-manseng-12642	8	Degré d'alcool :	11.5		
chateau-la-dominique-2015-15522	1	Pays :	France		
chateau-la-dominique-2015-15522	2	Région :	Bordeaux		
chateau-la-dominique-2015-15522	3	Appellation :	Saint-Emilion Grand Cru		
chateau-la-dominique-2015-15522	4	Domaine :	CHÂTEAU LA DOMINIQUE		
chateau-la-dominique-2015-15522	5	Millésime :	2015		
chateau-la-dominique-2015-15522	6	Couleur :	Rouge		
chateau-la-dominique-2015-15522	7	Assemblage :	Merlot                                                                                    85%                                                                                                                            /                                                                                                                    Cabernet Franc                                                                                    13%                                                                                                                            /                                                                                                                    Cabernet Sauvignon                                                                                    2%		
chateau-la-dominique-2015-15522	8	Boire ou garder :	Apogée 2030-2045		
chateau-la-dominique-2015-15522	9	Degré d'alcool :	14		
chateau-giscours-2015-15434	1	Pays :	France		
chateau-giscours-2015-15434	2	Région :	Bordeaux		
chateau-giscours-2015-15434	3	Appellation :	Margaux		
chateau-giscours-2015-15434	4	Domaine :	CHÂTEAU GISCOURS		
chateau-giscours-2015-15434	5	Millésime :	2015		
chateau-giscours-2015-15434	6	Couleur :	Rouge		
chateau-giscours-2015-15434	7	Assemblage :	Cabernet Sauvignon                                                                                    70%                                                                                                                            /                                                                                                                    Merlot                                                                                    25%                                                                                                                            /                                                                                                                    Petit Verdot                                                                                    5%		
chateau-margaux-2015-15431	1	Pays :	France		
chateau-margaux-2015-15431	2	Région :	Bordeaux		
chateau-margaux-2015-15431	3	Appellation :	Margaux		
chateau-margaux-2015-15431	4	Domaine :	CHÂTEAU MARGAUX		
chateau-margaux-2015-15431	5	Millésime :	2015		
chateau-margaux-2015-15431	6	Couleur :	Rouge		
chateau-margaux-2015-15431	7	Assemblage :	Cabernet Sauvignon                                                                                                                            /                                                                                                                    Merlot                                                                                                                            /                                                                                                                    Cabernet Franc                                                                                                                            /                                                                                                                    Petit Verdot		
chateau-margaux-2015-15431	8	Boire ou garder :	Apogée 2040-2060		
champagne-bauchet-cuvee-origine-brut-10817	1	Pays :	France		
champagne-bauchet-cuvee-origine-brut-10817	2	Région :	Champagne		
champagne-bauchet-cuvee-origine-brut-10817	3	Appellation :	Champagne		
champagne-bauchet-cuvee-origine-brut-10817	4	Domaine :	CHAMPAGNE BAUCHET		
champagne-bauchet-cuvee-origine-brut-10817	5	Couleur :	Blanc		
champagne-bauchet-cuvee-origine-brut-10817	6	Assemblage :	Pinot Noir                                                                                    70%                                                                                                                            /                                                                                                                    Chardonnay                                                                                    30%		
champagne-bauchet-cuvee-origine-brut-10817	7	Boire ou garder :	2014 - 2018		
champagne-bauchet-cuvee-origine-brut-10817	8	Degré d'alcool :	12.5		
xavier-vins-chateauneuf-du-pape-anonyme-2012-19342	1	Pays :	France		
xavier-vins-chateauneuf-du-pape-anonyme-2012-19342	2	Région :	Rhône		
xavier-vins-chateauneuf-du-pape-anonyme-2012-19342	3	Appellation :	Châteauneuf du Pape		
xavier-vins-chateauneuf-du-pape-anonyme-2012-19342	4	Domaine :	XAVIER VINS D'EXPERTS		
xavier-vins-chateauneuf-du-pape-anonyme-2012-19342	5	Millésime :	2012		
xavier-vins-chateauneuf-du-pape-anonyme-2012-19342	6	Couleur :	Rouge		
xavier-vins-chateauneuf-du-pape-anonyme-2012-19342	7	Boire ou garder :	2019 - 2039		
xavier-vins-chateauneuf-du-pape-anonyme-2012-19342	8	Degré d'alcool :	14		
chateau-la-tour-de-mons-2016-17530	1	Pays :	France		
chateau-la-tour-de-mons-2016-17530	2	Région :	Bordeaux		
chateau-la-tour-de-mons-2016-17530	3	Appellation :	Margaux		
chateau-la-tour-de-mons-2016-17530	4	Domaine :	CHÂTEAU LA TOUR DE MONS		
chateau-la-tour-de-mons-2016-17530	5	Millésime :	2016		
chateau-la-tour-de-mons-2016-17530	6	Couleur :	Rouge		
chateau-la-tour-de-mons-2016-17530	7	Assemblage :	Merlot                                                                                                                            /                                                                                                                    Cabernet Sauvignon                                                                                                                            /                                                                                                                    Cabernet Franc                                                                                                                            /                                                                                                                    Petit Verdot		
