domaine-de-cantarelle-reflets-de-france-2016	0	Quantity	Par 1	5.3		-			-	
domaine-du-grand-bourdieu-2014	0	Quantity	Par 6	4.9		-			-	
chateau-baudare-vieilles-vignes-2015	0	Quantity	Par 6	4.5		-			-	
cedre-heritage-2014	0	Quantity	Par 1	6.99		-			-	
secret-de-berticot-2015	0	Quantity	Par 6	4.0		-			-	
secret-de-berticot-2016	0	Quantity	Par 6	4.0		-			-	
secret-de-berticot-rose-2016	0	Quantity	Par 6	4.0		-			-	
chateau-millegrand-2015	0	Quantity	Par 6	4.95		-			-	
les-4-clochers-12	0	Quantity	Par 1	9.5		-			-	
terroir-de-vigne-et-de-truffe-reserve-2014	0	Quantity	Par 6	7.5		-			-	
mas-olivier-esprit-nature-2016	0	Quantity	Par 1	5.3		-			-	
chateau-la-voulte-gasparets-cuvee-romain-pauc-15	0	Quantity	Par 1	18.95		-			-	
marcel-cabelier-2013	0	Quantity	Par 1	6.9		-			-	
cap-insula-2014	0	Quantity	Par 1	7.3		-			-	
marcel-cabelier-2009	0	Quantity	Par 1	17.5		-			-	
baie-des-perles-2016	0	Quantity	Par 1	6.99		-			-	
marcel-cabelier-2012	0	Quantity	Par 1	12.9		-			-	
chateau-de-l-etoile-l-etoile	0	Quantity	Par 1	9.5		-			-	
75-aoc-saint-aubin-blanc-maison-louis-latour-10-c6	0	Quantity	Par 1	19.9		-			-	
jean-cavaille-cuvee-origine-1949-16	0	Quantity	Par 1	9.5		-			-	
rully-domaine-chanzy-2016	0	Quantity	Par 1	12.9		-			-	
domaine-machard-de-gramont-15	0	Quantity	Par 1	25.95		-			-	
haute-cuvee-rijckaert-rouve-14	0	Quantity	Par 1	23.9		-			-	
domaine-albert-grivault-13	0	Quantity	Par 1	89.95		-			-	
louis-latour-2007	0	Quantity	Par 1	34.35		-			-	
bernard-loiseau-albert-bichot-2013	0	Quantity	Par 1	31.9		-			-	
domaine-de-la-charmaie-g-remoriquet-fourchots-2014	0	Quantity	Par 1	24.9		-			-	
domaine-philippe-bouzereau-2012	0	Quantity	Par 1	28.5		-			-	
domaine-de-la-charmaie-les-fourchots-15	0	Quantity	Par 1	25.95		-			-	
pouilly-fuisse-blanc-vielles-vignes-christophe-cordier-2015	0	Quantity	Par 1	17.9		-			-	
terres-de-pierres-maison-verget-14	0	Quantity	Par 1	19.95		-			-	
