chateau-filhot-sauternes-grand-cru-classe-blanc-2010	auc	Château Filhot Sauternes Grand Cru Classe Blanc 2010	Bouteille / 75cl	23.9		https://www.auchan.fr/chateau-filhot-sauternes-grand-cru-classe-blanc-2010/p-c969955		Bordeaux	Sauternes	2010	Blanc	75 CL	https://media1.auchan.fr/images/h2a/h5d/12887869784094.jpg	
esquisse-du-chateau-nairac-sauternes-blanc-2005	auc	Esquisse du Château Nairac Sauternes Blanc 2005	Bouteille / 1l	19.9		https://www.auchan.fr/esquisse-du-chateau-nairac-sauternes-blanc-2005/p-c994593					#	#	https://media1.auchan.fr/images/haf/h00/12895188811806.jpg	
les-charmes-de-bastor-lamontagne-sauterne-blanc-2016-bio	auc	Les Charmes de Bastor Lamontagne Sauterne Blanc  2016 Bio	Remise valable jusqu'au 05/02/2018	13.9	14.90	https://www.auchan.fr/les-charmes-de-bastor-lamontagne-sauterne-blanc-2016-bio/p-c1000507					#	75 CL	https://media1.auchan.fr/images/hc1/h2c/12859768995870.jpg	
chateau-la-tour-blanche-sauternes-blanc-2007	auc	Château La Tour Blanche Sauternes Blanc 2007	Bouteille / 75cl	42.9	46.90	https://www.auchan.fr/chateau-la-tour-blanche-sauternes-blanc-2007/p-c396175		Bordeaux	Sauternes	2007	Blanc	75 CL	https://media1.auchan.fr/images/h9e/h70/12887689789470.jpg	
chateau-rieussec-sauternes-blanc-2006	auc	Château Rieussec Sauternes Blanc 2006	Bouteille / 75cl	50.5	53	https://www.auchan.fr/chateau-rieussec-sauternes-blanc-2006/p-c395547		Bordeaux	Sauternes	2006	Blanc	75 CL	https://media1.auchan.fr/images/h85/hdc/12892466970654.jpg	
chateau-rieussec-sauternes-blanc-2010	auc	Château Rieussec Sauternes Blanc 2010	Bouteille / 75cl	61.5	64.60	https://www.auchan.fr/chateau-rieussec-sauternes-blanc-2010/p-c759173		Bordeaux	Sauternes	2010	Blanc	75 CL	https://media1.auchan.fr/images/h1c/h56/12892659548190.jpg	
la-croix-mazarin-moulis-en-medoc-rouge-2014	auc	La Croix Mazarin Moulis en Médoc Rouge 2014	Bouteille / 75cl	6.9		https://www.auchan.fr/la-croix-mazarin-moulis-en-medoc-rouge-2014/p-c1024847		Bordeaux	Moulis-en-Médoc	2014	Rouge	75 CL	https://media1.auchan.fr/images/h5a/h07/12837952946206.jpg	
chateau-lamarsalle-montagne-saint-emilion-bio-rouge-2014	auc	Château Lamarsalle Montagne Saint Emilion Bio Rouge 2014	Bouteille / 75cl	9.0		https://www.auchan.fr/chateau-lamarsalle-montagne-saint-emilion-bio-rouge-2014/p-c1025636		Bordeaux	Montagne-Saint-Emilion	2014	Rouge	75 CL	https://media1.auchan.fr/images/hb2/h5b/12871534346270.jpg	
select-reserve-des-chartrons-medoc-rouge-2015	auc	Sélect Réserve des Chartrons Médoc Rouge 2015	Bouteille / 75cl	7.98		https://www.auchan.fr/select-reserve-des-chartrons-medoc-rouge-2015/p-c1021657		Bordeaux	Médoc	2015	Rouge	75 CL	https://media1.auchan.fr/images/hae/h13/12577086865438.jpg	
chateau-gassie-margaux-rouge-2010	auc	Château Gassie Margaux Rouge 2010	Bouteille / 75cl	24.9		https://www.auchan.fr/chateau-gassie-margaux-rouge-2010/p-c977185					#	#	https://media1.auchan.fr/images/h9c/he8/12534706995230.jpg	
roc-de-lussac-saint-emilion-rouge-2014	auc	Roc De Lussac Saint-Emilion Rouge 2014	Bouteille / 75cl	4.66	6.99	https://www.auchan.fr/roc-de-lussac-saint-emilion-rouge-2014/p-c996991		Bordeaux	Lussac-Saint-Emilion	2014	Rouge	75 CL	https://media1.auchan.fr/images/h09/hdd/12915187318814.jpg	
chateau-de-rouquette-loupiac-blanc-2011	auc	Château de Rouquette Loupiac Blanc 2011	Bouteille / 75cl	12.2		https://www.auchan.fr/chateau-de-rouquette-loupiac-blanc-2011/p-c760592		Bordeaux	Loupiac	2011	Blanc	75 CL	https://media1.auchan.fr/images/h45/h86/12230949765150.jpg	
chateau-des-maures-lalande-de-pomerol-rouge-2015	auc	Château des Maures Lalande de Pomerol Rouge 2015	Bouteille / 75cl	9.9		https://www.auchan.fr/chateau-des-maures-lalande-de-pomerol-rouge-2015/p-c1020803		Bordeaux	Lalande de Pomerol	2015	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-rollan-de-by-medoc-cru-bourgeois-rouge-2015	auc	Chateau Rollan de by Médoc Cru Bourgeois Rouge 2015	Bouteille / 75cl	13.5		https://www.auchan.fr/chateau-rollan-de-by-medoc-cru-bourgeois-rouge-2015/p-c1000030		Bordeaux	Médoc	2015	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-cantemerle-haut-medoc-rouge-2015	auc	Château Cantemerle Haut-Médoc Rouge 2015	Bouteille / 75cl	30.9		https://www.auchan.fr/chateau-cantemerle-haut-medoc-rouge-2015/p-c1024720		Bordeaux	Haut-Médoc	2015	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-fage-graves-de-vayres-rouge-2015	auc	Château Fage Graves de Vayres Rouge 2015	Bouteille / 75cl	8.9		https://www.auchan.fr/chateau-fage-graves-de-vayres-rouge-2015/p-c997809		Bordeaux	Graves	2015	Rouge	75 CL	https://media1.auchan.fr/images/hce/h41/12416189759518.jpg	
chateau-magence-graves-rouge-2004	auc	Château Magence Graves Rouge 2004	Bouteille / 75cl	13.57		https://www.auchan.fr/chateau-magence-graves-rouge-2004/p-c1004800		Bordeaux	Graves	2004	Rouge	75 CL	https://media1.auchan.fr/images/h40/h62/12451711549470.jpg	
pierre-chanau-pierre-chanau-fronsac-rouge-2014	auc	PIERRE CHANAU Pierre Chanau Fronsac Rouge 2014	Bouteille / 75cl	6.9		https://www.auchan.fr/pierre-chanau-pierre-chanau-fronsac-rouge-2014/p-c394024		Bordeaux	Fronsac	2014	Rouge	75 CL	https://media1.auchan.fr/images/h29/h77/12887686184990.jpg	
chateau-rauzan-despagne-reserve-entre-deux-mers-blanc-2015	auc	Château Rauzan Despagne Réserve Entre Deux Mers Blanc 2015	Bouteille / 75cl	9.9		https://www.auchan.fr/chateau-rauzan-despagne-reserve-entre-deux-mers-blanc-2015/p-c930015		Bordeaux	Entre-deux-mers	2015	Blanc	75 CL	https://media1.auchan.fr/images/h96/h9e/12136879587358.jpg	
clos-maine-gravereau-cotes-de-bourg-bio-rouge-2012	auc	Clos Maine Gravereau Côtes de Bourg Bio Rouge 2012	Bouteille / 75cl	6.9		https://www.auchan.fr/clos-maine-gravereau-cotes-de-bourg-bio-rouge-2012/p-c1024995		Bordeaux	Côtes de Bourg	2012	Rouge	75 CL	https://media1.auchan.fr/images/h9d/h9c/12837956485150.jpg	
chateau-haut-brignon-cotes-de-bordeaux-2014-rouge	auc	Château Haut Brignon Côtes de Bordeaux 2014 Rouge	Bouteille / 75cl	7.86		https://www.auchan.fr/chateau-haut-brignon-cotes-de-bordeaux-2014-rouge/p-c996914		Bordeaux	Côtes de Bordeaux	2014	Rouge	75 CL	https://media1.auchan.fr/images/h36/hd1/12887563403294.jpg	
quinsac-bordeaux-clairet-rose-2016	auc	Quinsac Bordeaux Clairet Rosé 2016	Bouteille / 75cl	9.29		https://www.auchan.fr/quinsac-bordeaux-clairet-rose-2016/p-c993314					#	#	https://media1.auchan.fr/images/h0c/hca/12385743241246.jpg	
chateau-plaisance-cotes-de-bordeaux-premiere-cuvee-alix-rouge-2008	auc	Château Plaisance Côtes-de-Bordeaux Première Cuvée Alix Rouge 2008	Bouteille / 75cl	10.71		https://www.auchan.fr/chateau-plaisance-cotes-de-bordeaux-premiere-cuvee-alix-rouge-2008/p-c854766		Bordeaux	Côtes de Bordeaux	2008	#	75 CL	https://media1.auchan.fr/images/hab/h35/12791192027166.jpg	
chateau-puy-d-amour-2015	auc	Chateau Puy d'amour 2015	Bouteille / 75cl	8.9		https://www.auchan.fr/chateau-puy-d-amour-2015/p-c997989		Bordeaux	Côtes de Bourg	2015	Rouge	75 CL	https://media1.auchan.fr/images/he1/h94/12895490605086.jpg	
chateau-bujan-cotes-de-bourg-rouge-2015	auc	Château Bujan Côtes de Bourg Rouge 2015	Bouteille / 75cl	10.71		https://www.auchan.fr/chateau-bujan-cotes-de-bourg-rouge-2015/p-c997087		Bordeaux	Côtes de Bourg	2016	Rouge	75 CL	https://media1.auchan.fr/images/hc8/h9a/12887564877854.jpg	
pierre-chanau-pierre-chanau-cotes-de-bourg-rouge	auc	PIERRE CHANAU Pierre Chanau Côtes de Bourg Rouge	Bouteille / 75cl	5.9		https://www.auchan.fr/pierre-chanau-pierre-chanau-cotes-de-bourg-rouge/p-c393722		Bordeaux	Côtes de Bourg	2014	Rouge	75 CL	https://media1.auchan.fr/images/ha2/hf5/12859631206430.jpg	
gravette-samanoc-cotes-de-bourg-cuvee-elegance-rouge-2015	auc	Gravette Samanoc Côtes de Bourg Cuvée Elégance Rouge 2015	Bouteille / 75cl	11.99		https://www.auchan.fr/gravette-samanoc-cotes-de-bourg-cuvee-elegance-rouge-2015/p-c1015450		Bordeaux	Côtes de Bourg	2015	Rouge	75 CL	https://media1.auchan.fr/images/h7b/h2b/12543934234654.jpg	
atmosphere-by-chateau-la-cottiere-cotes-de-bourg-rouge-2016	auc	Atmosphère By Château la Cottière Côtes de Bourg Rouge 2016	Bouteille / 75cl	13.57		https://www.auchan.fr/atmosphere-by-chateau-la-cottiere-cotes-de-bourg-rouge-2016/p-c997092		Bordeaux	Côtes de Bourg	2016	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-de-la-grave-cuvee-grains-fins-cotes-de-bourg-blanc-2015	auc	Château de La Grave Cuvée Grains Fins Côtes de Bourg Blanc 2015	Bouteille / 75cl	16.43		https://www.auchan.fr/chateau-de-la-grave-cuvee-grains-fins-cotes-de-bourg-blanc-2015/p-c997042		Bordeaux	Côtes de Bourg	2015	Blanc	75 CL	https://media1.auchan.fr/images/h13/h2d/12879902507038.jpg	
chateau-relais-de-la-poste-cotes-de-bourg-rouge-2014	auc	Château Relais de la Poste Côtes de Bourg Rouge 2014	Bouteille / 75cl	6.5		https://www.auchan.fr/chateau-relais-de-la-poste-cotes-de-bourg-rouge-2014/p-c957049		Bordeaux	Côtes de Bourg	2014	Rouge	75 CL	https://media1.auchan.fr/images/hed/h0c/12880083288094.jpg	
chateau-la-tuilerie-cotes-de-bourg-rouge-2015	auc	Château la Tuilerie Côtes de Bourg Rouge 2015	Bouteille / 75cl	3.95		https://www.auchan.fr/chateau-la-tuilerie-cotes-de-bourg-rouge-2015/p-c996657		Bordeaux	Côtes de Bourg	2015	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
pierre-chanau-cotes-de-bourg-rouge	auc	PACK PROMO Pierre Chanau Côtes de Bourg Rouge	piece / 4.5l	35.4		https://www.auchan.fr/pierre-chanau-cotes-de-bourg-rouge/p-cl962269		Bourgogne	Côtes de Bourg	2014	Rouge	75 CL	https://media1.auchan.fr/images/h35/h3d/11865653018654.jpg	
chateau-de-lidonne-2010	auc	Chateau de Lidonne 2010	Bouteille / 75cl	7.9		https://www.auchan.fr/chateau-de-lidonne-2010/p-c997976					#	#	https://media1.auchan.fr/images/h07/hae/12880104980510.jpg	
chateau-sainte-marie-entre-deux-mers-blanc-2016	auc	Château Sainte-Marie Entre-Deux-Mers Blanc 2016	Bouteille / 75cl	12.14		https://www.auchan.fr/chateau-sainte-marie-entre-deux-mers-blanc-2016/p-c1001325					#	#	https://media1.auchan.fr/images/h59/h04/12416132120606.jpg	
chateau-marjosse-entre-deux-mers-blanc-2016	auc	Chateau Marjosse Entre-deux-Mers Blanc 2016	Bouteille / 75cl	9.9		https://www.auchan.fr/chateau-marjosse-entre-deux-mers-blanc-2016/p-c979563		Bordeaux	Entre-deux-mers	2016	Blanc	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-beausejour-fronsac-2014-75cl	auc	Chateau Beauséjour Fronsac 2014 75cl	Bouteille / 75cl	6.9		https://www.auchan.fr/chateau-beausejour-fronsac-2014-75cl/p-c1022710		Bordeaux	Fronsac	2014	Rouge	75 CL	https://media1.auchan.fr/images/hd1/hea/12798544707614.jpg	
chateau-la-venelle-fronsac-rouge-2016	auc	Château La Venelle Fronsac Rouge 2016	Bouteille / 75cl	10.71		https://www.auchan.fr/chateau-la-venelle-fronsac-rouge-2016/p-c996936		Bordeaux	Fronsac	2016	Rouge	75 CL	https://media1.auchan.fr/images/h9c/h3d/12879864463390.jpg	
chateau-livran-2010	auc	Chateau Livran 2010	Bouteille / 75cl	18.9		https://www.auchan.fr/chateau-livran-2010/p-c994608					#	#	https://media1.auchan.fr/images/h78/h49/12895200411678.jpg	
sensation-du-chateau-grand-bourdieu-graves-blanc-2015	auc	Sensation du Château Grand Bourdieu Graves Blanc 2015	Bouteille / 75cl	8.9		https://www.auchan.fr/sensation-du-chateau-grand-bourdieu-graves-blanc-2015/p-c960122		Bordeaux	Graves	2015	Blanc	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-haut-peyrous-graves-bio-blanc-2015	auc	Château Haut Peyrous Graves Bio Blanc 2015	Bouteille / 75cl	9.81	10.90	https://www.auchan.fr/chateau-haut-peyrous-graves-bio-blanc-2015/p-c997123		Bordeaux	Graves	2015	Blanc	75 CL	https://media1.auchan.fr/images/h8d/h4e/12895358386206.jpg	
magnum-chateau-landiras-graves-rouge-2015	auc	Magnum Château Landiras Graves Rouge 2015	Magnum / 1.5l	14.31	15.90	https://www.auchan.fr/magnum-chateau-landiras-graves-rouge-2015/p-c997240		Bordeaux	Graves	2015	Rouge	1.5 L	https://media1.auchan.fr/images/h7b/h4b/12409771032606.jpg	
chateau-meyre-haut-medoc-bio-rouge-2014	auc	Château Meyre Haut-Médoc Bio Rouge 2014	Bouteille / 75cl	11.9		https://www.auchan.fr/chateau-meyre-haut-medoc-bio-rouge-2014/p-c1025633		Bordeaux	Haut-Médoc	2014	Rouge	75 CL	https://media1.auchan.fr/images/hec/h18/12871524843550.jpg	
pavillon-la-tourelle-haut-medoc-rouge-2015	auc	Pavillon la Tourelle Haut Medoc Rouge 2015	Bouteille / 75cl	9.5		https://www.auchan.fr/pavillon-la-tourelle-haut-medoc-rouge-2015/p-c1001257		Bordeaux	Haut-Médoc	2015	Rouge	75 CL	https://media1.auchan.fr/images/hd2/h71/12903092518942.jpg	
chateau-du-raux-haut-medoc-rouge-2013	auc	Château du Raux Haut-Médoc Rouge 2013	Bouteille / 75cl	7.9		https://www.auchan.fr/chateau-du-raux-haut-medoc-rouge-2013/p-c1000310					#	#	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-charmail-haut-medoc-cru-bourgeois-rouge-2014	auc	Château Charmail Haut-Médoc Cru Bourgeois Rouge 2014	Bouteille / 75cl	14.9		https://www.auchan.fr/chateau-charmail-haut-medoc-cru-bourgeois-rouge-2014/p-c997236		Bordeaux	Haut-Médoc	2014	Rouge	75 CL	https://media1.auchan.fr/images/h5f/hba/12895388434462.jpg	
magnum-chateau-la-tour-carnet-haut-medoc-grand-cru-rouge-2015	auc	Magnum Château La Tour Carnet Haut-Médoc Grand Cru Rouge 2015	Magnum / 1.5l	47.8		https://www.auchan.fr/magnum-chateau-la-tour-carnet-haut-medoc-grand-cru-rouge-2015/p-c998760		Bordeaux	Haut-Médoc	2015	Rouge	1.5 L	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
pensees-de-la-tour-carnet-haut-medoc-rouge-2014	auc	Pensées de la Tour Carnet Haut-Médoc Rouge 2014	Bouteille / 75cl	16.9		https://www.auchan.fr/pensees-de-la-tour-carnet-haut-medoc-rouge-2014/p-c916652		Bordeaux	Haut-Médoc	2014	Rouge	75 CL	https://media1.auchan.fr/images/h3b/hcc/12856544231454.jpg	
chateau-sociando-mallet-haut-medoc-rouge-2001	auc	Château Sociando Mallet Haut-Médoc Rouge 2001	Bouteille / 75cl	63.63		https://www.auchan.fr/chateau-sociando-mallet-haut-medoc-rouge-2001/p-c994579					#	#	https://media1.auchan.fr/images/h6b/h25/12879719530526.jpg	
chateau-tour-carnet-haut-medoc-rouge-2012	auc	Château Tour Carnet Haut Médoc Rouge 2012	Bouteille / 75cl	55.0		https://www.auchan.fr/chateau-tour-carnet-haut-medoc-rouge-2012/p-c871564		Bordeaux	Haut-Médoc	2012	Rouge	1.5 L	https://media1.auchan.fr/images/h4c/hc0/12851992559646.jpg	
chateau-sociando-mallet-haut-medoc-rouge-2007	auc	Château Sociando Mallet Haut-Médoc Rouge 2007	Bouteille / 75cl	33.9		https://www.auchan.fr/chateau-sociando-mallet-haut-medoc-rouge-2007/p-c995850		Bordeaux	Haut-Médoc	2007	Rouge	75 CL	https://media1.auchan.fr/images/h5e/h12/12895273254942.jpg	
chateau-leboscq-medoc-cru-bourgeois-rouge-2015	auc	Château Leboscq Médoc Cru Bourgeois Rouge 2015	Bouteille / 75cl	6.99		https://www.auchan.fr/chateau-leboscq-medoc-cru-bourgeois-rouge-2015/p-c996987		Bordeaux	Médoc	2015	Rouge	75 CL	https://media1.auchan.fr/images/h22/h5f/12415846121502.jpg	
chateau-du-taillan-haut-medoc-cru-bourgeois-rouge-2015	auc	Château du Taillan Haut-Médoc Cru Bourgeois Rouge 2015	Bouteille / 75cl	12.5		https://www.auchan.fr/chateau-du-taillan-haut-medoc-cru-bourgeois-rouge-2015/p-c997196		Bordeaux	Haut-Médoc	2015	Rouge	75 CL	https://media1.auchan.fr/images/h7a/h43/12902967574558.jpg	
chateau-la-pervenche-lalande-de-pomerol-rouge-2016	auc	Château la Pervenche Lalande de Pomerol Rouge 2016	Bouteille / 75cl	15.0		https://www.auchan.fr/chateau-la-pervenche-lalande-de-pomerol-rouge-2016/p-c1001964		Bordeaux	Lalande de Pomerol		Rouge	75 CL	https://media1.auchan.fr/images/h68/h48/12859788165150.jpg	
chateau-de-marchesseau-lalande-de-pomerol-rouge-2014	auc	Château de Marchesseau Lalande de Pomerol Rouge 2014	Bouteille / 75cl	15.0		https://www.auchan.fr/chateau-de-marchesseau-lalande-de-pomerol-rouge-2014/p-c1001244					#	#	https://media1.auchan.fr/images/h95/h3a/12385864548382.jpg	
chateau-altimar-lalande-de-pomerol-rouge-2012	auc	Château Altimar Lalande de Pomerol Rouge 2012	Bouteille / 75cl	17.9		https://www.auchan.fr/chateau-altimar-lalande-de-pomerol-rouge-2012/p-c939637		Bordeaux	Lalande de Pomerol	2012	Rouge	75 CL	https://media1.auchan.fr/images/h72/h51/12887834394654.jpg	
chateau-de-chambrun-lalande-de-pomerol-rouge-2011	auc	Château de Chambrun Lalande de Pomerol Rouge 2011	Bouteille / 75cl	21.9		https://www.auchan.fr/chateau-de-chambrun-lalande-de-pomerol-rouge-2011/p-c960538		Bordeaux	Lalande de Pomerol	2011	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-moulin-noir-lussac-saint-emilion-rouge-2015	auc	Château Moulin Noir Lussac Saint-Emilion Rouge 2015	Bouteille / 75cl	7.69		https://www.auchan.fr/chateau-moulin-noir-lussac-saint-emilion-rouge-2015/p-c997040		Bordeaux	Lussac-Saint-Emilion	2015	Rouge	75 CL	https://media1.auchan.fr/images/hd0/h6a/12889766232094.jpg	
chateau-la-rose-perriere-lussac-saint-emilion-rouge-2015	auc	Château La Rose Perrière Lussac Saint-Émilion Rouge 2015	Bouteille / 75cl	14.95		https://www.auchan.fr/chateau-la-rose-perriere-lussac-saint-emilion-rouge-2015/p-c997254		Bordeaux	Lussac-Saint-Emilion	2015	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-munch-lussac-saint-emilion-cuvee-elisa-rouge-2015	auc	Château Munch Lussac Saint-Emilion Cuvée Elisa Rouge 2015	Bouteille / 75cl	9.9		https://www.auchan.fr/chateau-munch-lussac-saint-emilion-cuvee-elisa-rouge-2015/p-c997073		Bordeaux	Lussac-Saint-Emilion	2015	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-palmer-margaux-rouge-2007	auc	Château Palmer Margaux Rouge 2007	Bouteille / 75cl	215.0		https://www.auchan.fr/chateau-palmer-margaux-rouge-2007/p-c977101		Bordeaux	Margaux	2007	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-d-arsac-margaux-rouge-2014	auc	Château d'Arsac Margaux Rouge 2014	Bouteille / 75cl	16.9		https://www.auchan.fr/chateau-d-arsac-margaux-rouge-2014/p-c930206		Bordeaux	Margaux	2014	Rouge	75 CL	https://media1.auchan.fr/images/hd5/hec/12904332394526.jpg	
chateau-margaux-margaux-rouge-2011	auc	Château Margaux Margaux Rouge 2011	Bouteille / 75cl	475.0		https://www.auchan.fr/chateau-margaux-margaux-rouge-2011/p-c759810		Bordeaux	Margaux	2011	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-malescot-saint-exupery-margaux-rouge-2014	auc	Château Malescot Saint Exupéry Margaux Rouge 2014	Bouteille / 75cl	48.9		https://www.auchan.fr/chateau-malescot-saint-exupery-margaux-rouge-2014/p-c928653		Bordeaux	Margaux	2014	Rouge	75 CL	https://media1.auchan.fr/images/hb6/h69/11821122682910.jpg	
chateau-rauzan-gassies-margaux-grand-cru-classe-rouge-2015	auc	Château Rauzan Gassies Margaux Grand Cru Classé Rouge 2015	Bouteille / 75cl	42.9		https://www.auchan.fr/chateau-rauzan-gassies-margaux-grand-cru-classe-rouge-2015/p-c997975		Bordeaux	Margaux	2015	Rouge	75 CL	https://media1.auchan.fr/images/h60/h0b/12354419556382.jpg	
goulee-by-cos-d-estournel-medoc-rouge-2015	auc	Goulée by Cos d'Estournel Médoc Rouge 2015	Bouteille / 75cl	28.9		https://www.auchan.fr/goulee-by-cos-d-estournel-medoc-rouge-2015/p-c1025402		Bordeaux	Bordeaux	2015	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
lot-de-6-bouteilles-select-medoc-rouge-2015	auc	PACK PROMO Lot de 6 bouteilles Sélect Médoc Rouge 2015	piece / 4.5l	47.88	47.88	https://www.auchan.fr/lot-de-6-bouteilles-select-medoc-rouge-2015/p-cl1021659		Bordeaux	Médoc	2015	Rouge	75 CL	https://media1.auchan.fr/images/h84/h75/12576814989342.jpg	
petit-manou-medoc-rouge-2015	auc	Petit Manou Médoc Rouge 2015	Bouteille / 75cl	9.95		https://www.auchan.fr/petit-manou-medoc-rouge-2015/p-c997125		Bordeaux	Médoc	2015	Rouge	75 CL	https://media1.auchan.fr/images/h06/h25/12415907921950.jpg	
chateau-tartuguiere-medoc-rouge-2012	auc	Château Tartuguière Médoc Rouge 2012	Bouteille / 75cl	7.9		https://www.auchan.fr/chateau-tartuguiere-medoc-rouge-2012/p-c393534		Bordeaux	Médoc	2012	Rouge	75 CL	https://media1.auchan.fr/images/hbc/h91/12895294095390.jpg	
chateau-bellevue-medoc-rouge-2012	auc	Château Bellevue Médoc Rouge 2012	Bouteille / 75cl	11.6	12.90	https://www.auchan.fr/chateau-bellevue-medoc-rouge-2012/p-c882268		Bordeaux	Médoc	2012	#	#	https://media1.auchan.fr/images/hfb/hec/11298471378974.jpg	
chateau-haut-langlade-montagne-saint-emilion-rouge-2015	auc	Château Haut Langlade Montagne Saint-Emilion Rouge 2015	Bouteille / 75cl	5.95		https://www.auchan.fr/chateau-haut-langlade-montagne-saint-emilion-rouge-2015/p-c996862		Bordeaux	Montagne-Saint-Emilion	2016	Rouge	75 CL	https://media1.auchan.fr/images/hab/hb9/12415787728926.jpg	
chateau-la-chapelle-des-tours-montagne-saint-emilion-rouge-2011	auc	Château La Chapelle des Tours Montagne Saint-Emilion Rouge 2011	Bouteille / 75cl	4.66	6.99	https://www.auchan.fr/chateau-la-chapelle-des-tours-montagne-saint-emilion-rouge-2011/p-c996978		Bordeaux	Montagne-Saint-Emilion	2011	Rouge	75 CL	https://media1.auchan.fr/images/h25/he9/12915187023902.jpg	
chateau-anthonic-moulis-en-medoc-rouge-2011	auc	Château Anthonic Moulis-en-Médoc Rouge 2011	Bouteille / 75cl	12.95		https://www.auchan.fr/chateau-anthonic-moulis-en-medoc-rouge-2011/p-c399782		Bordeaux	Moulis-en-Médoc	2011	Rouge	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-branas-grand-poujeaux-moulis-rouge-2009	auc	Château Branas Grand Poujeaux Moulis Rouge 2009	Bouteille / 75cl	35.9		https://www.auchan.fr/chateau-branas-grand-poujeaux-moulis-rouge-2009/p-c399371		Bordeaux	Moulis-en-Médoc	2009	Rouge	#	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
chateau-poujeaux-moulis-rouge-2014	auc	Château Poujeaux Moulis Rouge 2014	Bouteille / 75cl	21.9		https://www.auchan.fr/chateau-poujeaux-moulis-rouge-2014/p-c928687		Bordeaux	Moulis-en-Médoc	2014	Rouge	75 CL	https://media1.auchan.fr/images/h36/h1c/12416204046366.jpg	
chateau-poujeaux-moulis-rouge-2015	auc	Château Poujeaux Moulis Rouge 2015	Bouteille / 75cl	34.0		https://www.auchan.fr/chateau-poujeaux-moulis-rouge-2015/p-c1020736		Bordeaux	Moulis-en-Médoc	2015	Rouge	75 CL	https://media1.auchan.fr/images/h69/h73/12810553065502.jpg	
gressier-grand-poujeaux-moulis-rouge-2014	auc	Gressier Grand Poujeaux Moulis Rouge 2014	Bouteille / 75cl	16.9		https://www.auchan.fr/gressier-grand-poujeaux-moulis-rouge-2014/p-c916654		Bordeaux	Moulis-en-Médoc	2014	Rouge	75 CL	https://media1.auchan.fr/images/hfe/h8e/12879819341854.jpg	
chateau-brillette-moulis-en-medoc-rouge-2010	auc	Château Brillette Moulis en Médoc Rouge 2010	Bouteille / 75cl	26.91	29.90	https://www.auchan.fr/chateau-brillette-moulis-en-medoc-rouge-2010/p-c994612		Bourgogne	Moulis-en-Médoc	2010	Rouge	75 CL	https://media1.auchan.fr/images/h56/h4b/12879725854750.jpg	
chanoine-champagne-brut-chanoine-millesime-2009	auc	CHANOINE Champagne Brut Chanoine Millésimé 2009	Bouteille / 75cl	22.0		https://www.auchan.fr/chanoine-champagne-brut-chanoine-millesime-2009/p-c931816		Champagne	Champagne	2009	Blanc	75 CL	https://media1.auchan.fr/images/hc3/h24/12887832002590.jpg	
champagne-brut-le-brun-de-neuville-cuvee-blanc-de-blancs	auc	Champagne Brut Le Brun de Neuville Cuvée Blanc de Blancs	Bouteille / 75cl	25.9		https://www.auchan.fr/champagne-brut-le-brun-de-neuville-cuvee-blanc-de-blancs/p-c961127			Champagne		#	75 CL	https://media1.auchan.fr/_ui/v1466_124a5a3a91a9/mobile/images/missing-product-468x468.jpg	
